session_id,configuration_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,metric,mean,std,ci95_low,ci95_high,n
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p1,decentralized_only,1.000000,0.500000,0.500000,0.100000,theta_mean,0.523146,0.014177,0.510719,0.535573,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p1,decentralized_only,1.000000,0.500000,0.500000,0.100000,theta_std,0.051181,0.008405,0.043813,0.058548,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p3,decentralized_only,1.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.979721,0.008925,0.971898,0.987544,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p3,decentralized_only,1.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.673008,0.007650,0.666302,0.679714,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p3,decentralized_only,1.000000,0.500000,0.500000,0.300000,fusion_time_s,1.147448,0.020859,1.129165,1.165732,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p3,decentralized_only,1.000000,0.500000,0.500000,0.300000,theta_mean,0.437387,0.011210,0.427561,0.447213,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d0p5_loss0p3,decentralized_only,1.000000,0.500000,0.500000,0.300000,theta_std,0.045340,0.003188,0.042546,0.048134,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p1,decentralized_only,1.000000,0.500000,2.000000,0.100000,pose_rmse_m,0.990239,0.013031,0.978817,1.001662,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p1,decentralized_only,1.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.661277,0.013244,0.649669,0.672886,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p1,decentralized_only,1.000000,0.500000,2.000000,0.100000,fusion_time_s,1.500224,0.022757,1.480276,1.520171,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p1,decentralized_only,1.000000,0.500000,2.000000,0.100000,theta_mean,0.200937,0.006026,0.195655,0.206219,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p1,decentralized_only,1.000000,0.500000,2.000000,0.100000,theta_std,0.024674,0.001576,0.023292,0.026056,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p3,decentralized_only,1.000000,0.500000,2.000000,0.300000,pose_rmse_m,1.158154,0.011711,1.147888,1.168419,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p3,decentralized_only,1.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.780400,0.016422,0.766005,0.794795,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p3,decentralized_only,1.000000,0.500000,2.000000,0.300000,fusion_time_s,1.690677,0.013963,1.678438,1.702916,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p3,decentralized_only,1.000000,0.500000,2.000000,0.300000,theta_mean,0.162239,0.005359,0.157541,0.166936,5
springer_revision_full_20260530,decentralized-only_p1_g0p5_d2_loss0p3,decentralized_only,1.000000,0.500000,2.000000,0.300000,theta_std,0.022847,0.000954,0.022011,0.023683,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p1,decentralized_only,1.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.806042,0.009136,0.798034,0.814050,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p1,decentralized_only,1.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.550049,0.011365,0.540087,0.560010,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p1,decentralized_only,1.000000,1.000000,0.500000,0.100000,fusion_time_s,0.983106,0.031405,0.955578,1.010633,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p1,decentralized_only,1.000000,1.000000,0.500000,0.100000,theta_mean,0.405879,0.007372,0.399417,0.412341,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p1,decentralized_only,1.000000,1.000000,0.500000,0.100000,theta_std,0.052480,0.003928,0.049038,0.055923,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p3,decentralized_only,1.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.974583,0.019790,0.957236,0.991929,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p3,decentralized_only,1.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.670859,0.008270,0.663610,0.678108,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p3,decentralized_only,1.000000,1.000000,0.500000,0.300000,fusion_time_s,1.177000,0.016365,1.162655,1.191345,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p3,decentralized_only,1.000000,1.000000,0.500000,0.300000,theta_mean,0.339258,0.012445,0.328349,0.350167,5
springer_revision_full_20260530,decentralized-only_p1_g1_d0p5_loss0p3,decentralized_only,1.000000,1.000000,0.500000,0.300000,theta_std,0.046567,0.007253,0.040209,0.052924,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p1,decentralized_only,1.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.991628,0.015120,0.978374,1.004881,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p1,decentralized_only,1.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.660696,0.008474,0.653268,0.668124,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p1,decentralized_only,1.000000,1.000000,2.000000,0.100000,fusion_time_s,1.515112,0.020189,1.497416,1.532809,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p1,decentralized_only,1.000000,1.000000,2.000000,0.100000,theta_mean,0.075253,0.003735,0.071979,0.078527,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p1,decentralized_only,1.000000,1.000000,2.000000,0.100000,theta_std,0.012309,0.000942,0.011483,0.013134,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p3,decentralized_only,1.000000,1.000000,2.000000,0.300000,pose_rmse_m,1.167172,0.014901,1.154110,1.180233,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p3,decentralized_only,1.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.785251,0.010436,0.776104,0.794399,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p3,decentralized_only,1.000000,1.000000,2.000000,0.300000,fusion_time_s,1.715031,0.022687,1.695145,1.734918,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p3,decentralized_only,1.000000,1.000000,2.000000,0.300000,theta_mean,0.060032,0.001968,0.058307,0.061757,5
springer_revision_full_20260530,decentralized-only_p1_g1_d2_loss0p3,decentralized_only,1.000000,1.000000,2.000000,0.300000,theta_std,0.011379,0.002285,0.009376,0.013382,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p1,decentralized_only,2.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.786603,0.020290,0.768818,0.804389,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p1,decentralized_only,2.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.536991,0.009545,0.528624,0.545358,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p1,decentralized_only,2.000000,0.000000,0.500000,0.100000,fusion_time_s,0.958269,0.007484,0.951708,0.964829,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p1,decentralized_only,2.000000,0.000000,0.500000,0.100000,theta_mean,0.882307,0.010951,0.872709,0.891906,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p1,decentralized_only,2.000000,0.000000,0.500000,0.100000,theta_std,0.038527,0.003339,0.035600,0.041454,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p3,decentralized_only,2.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.972033,0.008389,0.964680,0.979387,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p3,decentralized_only,2.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.664587,0.010234,0.655617,0.673558,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p3,decentralized_only,2.000000,0.000000,0.500000,0.300000,fusion_time_s,1.159093,0.023671,1.138344,1.179842,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p3,decentralized_only,2.000000,0.000000,0.500000,0.300000,theta_mean,0.796135,0.013925,0.783929,0.808341,5
springer_revision_full_20260530,decentralized-only_p2_g0_d0p5_loss0p3,decentralized_only,2.000000,0.000000,0.500000,0.300000,theta_std,0.051137,0.001750,0.049603,0.052671,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p1,decentralized_only,2.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.988930,0.013939,0.976712,1.001148,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p1,decentralized_only,2.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.665969,0.004104,0.662372,0.669566,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p1,decentralized_only,2.000000,0.000000,2.000000,0.100000,fusion_time_s,1.473084,0.013155,1.461553,1.484615,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p1,decentralized_only,2.000000,0.000000,2.000000,0.100000,theta_mean,0.790936,0.011539,0.780821,0.801050,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p1,decentralized_only,2.000000,0.000000,2.000000,0.100000,theta_std,0.052832,0.004690,0.048721,0.056943,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p3,decentralized_only,2.000000,0.000000,2.000000,0.300000,pose_rmse_m,1.135891,0.017314,1.120715,1.151067,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p3,decentralized_only,2.000000,0.000000,2.000000,0.300000,map_alignment_rmse_m,0.785062,0.011531,0.774955,0.795169,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p3,decentralized_only,2.000000,0.000000,2.000000,0.300000,fusion_time_s,1.679647,0.015649,1.665930,1.693364,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p3,decentralized_only,2.000000,0.000000,2.000000,0.300000,theta_mean,0.678774,0.020094,0.661160,0.696387,5
springer_revision_full_20260530,decentralized-only_p2_g0_d2_loss0p3,decentralized_only,2.000000,0.000000,2.000000,0.300000,theta_std,0.061924,0.004586,0.057905,0.065944,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p1,decentralized_only,2.000000,0.250000,0.500000,0.100000,pose_rmse_m,0.809500,0.006222,0.804046,0.814954,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p1,decentralized_only,2.000000,0.250000,0.500000,0.100000,map_alignment_rmse_m,0.539161,0.012655,0.528068,0.550254,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p1,decentralized_only,2.000000,0.250000,0.500000,0.100000,fusion_time_s,0.955483,0.013751,0.943429,0.967537,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p1,decentralized_only,2.000000,0.250000,0.500000,0.100000,theta_mean,0.777576,0.009816,0.768972,0.786180,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p1,decentralized_only,2.000000,0.250000,0.500000,0.100000,theta_std,0.038048,0.001403,0.036818,0.039278,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p3,decentralized_only,2.000000,0.250000,0.500000,0.300000,pose_rmse_m,0.970152,0.012201,0.959458,0.980847,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p3,decentralized_only,2.000000,0.250000,0.500000,0.300000,map_alignment_rmse_m,0.666207,0.005753,0.661165,0.671249,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p3,decentralized_only,2.000000,0.250000,0.500000,0.300000,fusion_time_s,1.145935,0.006590,1.140159,1.151711,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p3,decentralized_only,2.000000,0.250000,0.500000,0.300000,theta_mean,0.707495,0.011685,0.697253,0.717737,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d0p5_loss0p3,decentralized_only,2.000000,0.250000,0.500000,0.300000,theta_std,0.047551,0.002517,0.045345,0.049757,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p1,decentralized_only,2.000000,0.250000,2.000000,0.100000,pose_rmse_m,0.985817,0.009204,0.977750,0.993884,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p1,decentralized_only,2.000000,0.250000,2.000000,0.100000,map_alignment_rmse_m,0.663174,0.009028,0.655261,0.671087,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p1,decentralized_only,2.000000,0.250000,2.000000,0.100000,fusion_time_s,1.491377,0.030640,1.464521,1.518234,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p1,decentralized_only,2.000000,0.250000,2.000000,0.100000,theta_mean,0.478890,0.008616,0.471338,0.486443,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p1,decentralized_only,2.000000,0.250000,2.000000,0.100000,theta_std,0.032935,0.003074,0.030241,0.035629,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p3,decentralized_only,2.000000,0.250000,2.000000,0.300000,pose_rmse_m,1.150971,0.005403,1.146235,1.155706,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p3,decentralized_only,2.000000,0.250000,2.000000,0.300000,map_alignment_rmse_m,0.780215,0.009735,0.771682,0.788748,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p3,decentralized_only,2.000000,0.250000,2.000000,0.300000,fusion_time_s,1.691184,0.019790,1.673837,1.708531,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p3,decentralized_only,2.000000,0.250000,2.000000,0.300000,theta_mean,0.410705,0.012280,0.399941,0.421469,5
springer_revision_full_20260530,decentralized-only_p2_g0p25_d2_loss0p3,decentralized_only,2.000000,0.250000,2.000000,0.300000,theta_std,0.041056,0.004912,0.036751,0.045362,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p1,decentralized_only,2.000000,0.500000,0.500000,0.100000,pose_rmse_m,0.808878,0.014062,0.796552,0.821204,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p1,decentralized_only,2.000000,0.500000,0.500000,0.100000,map_alignment_rmse_m,0.539735,0.010382,0.530635,0.548836,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p1,decentralized_only,2.000000,0.500000,0.500000,0.100000,fusion_time_s,0.962062,0.029885,0.935866,0.988257,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p1,decentralized_only,2.000000,0.500000,0.500000,0.100000,theta_mean,0.689230,0.011299,0.679327,0.699134,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p1,decentralized_only,2.000000,0.500000,0.500000,0.100000,theta_std,0.042704,0.004234,0.038992,0.046415,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p3,decentralized_only,2.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.966147,0.015308,0.952729,0.979566,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p3,decentralized_only,2.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.673337,0.011741,0.663046,0.683629,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p3,decentralized_only,2.000000,0.500000,0.500000,0.300000,fusion_time_s,1.134461,0.010893,1.124913,1.144009,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p3,decentralized_only,2.000000,0.500000,0.500000,0.300000,theta_mean,0.623728,0.010045,0.614924,0.632533,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d0p5_loss0p3,decentralized_only,2.000000,0.500000,0.500000,0.300000,theta_std,0.050701,0.004093,0.047113,0.054289,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p1,decentralized_only,2.000000,0.500000,2.000000,0.100000,pose_rmse_m,1.000770,0.008452,0.993362,1.008178,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p1,decentralized_only,2.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.654360,0.005112,0.649879,0.658840,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p1,decentralized_only,2.000000,0.500000,2.000000,0.100000,fusion_time_s,1.508086,0.015840,1.494201,1.521970,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p1,decentralized_only,2.000000,0.500000,2.000000,0.100000,theta_mean,0.291191,0.008261,0.283950,0.298432,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p1,decentralized_only,2.000000,0.500000,2.000000,0.100000,theta_std,0.025082,0.001153,0.024072,0.026093,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p3,decentralized_only,2.000000,0.500000,2.000000,0.300000,pose_rmse_m,1.161575,0.017292,1.146418,1.176732,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p3,decentralized_only,2.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.787588,0.011771,0.777270,0.797906,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p3,decentralized_only,2.000000,0.500000,2.000000,0.300000,fusion_time_s,1.695860,0.023493,1.675268,1.716452,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p3,decentralized_only,2.000000,0.500000,2.000000,0.300000,theta_mean,0.248549,0.005735,0.243523,0.253576,5
springer_revision_full_20260530,decentralized-only_p2_g0p5_d2_loss0p3,decentralized_only,2.000000,0.500000,2.000000,0.300000,theta_std,0.028028,0.001963,0.026308,0.029749,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p1,decentralized_only,2.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.815917,0.015565,0.802273,0.829560,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p1,decentralized_only,2.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.547365,0.018167,0.531442,0.563289,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p1,decentralized_only,2.000000,1.000000,0.500000,0.100000,fusion_time_s,0.973074,0.015709,0.959305,0.986844,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p1,decentralized_only,2.000000,1.000000,0.500000,0.100000,theta_mean,0.541315,0.005479,0.536513,0.546118,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p1,decentralized_only,2.000000,1.000000,0.500000,0.100000,theta_std,0.057518,0.003595,0.054367,0.060669,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p3,decentralized_only,2.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.969974,0.018768,0.953523,0.986425,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p3,decentralized_only,2.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.667708,0.009588,0.659304,0.676112,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p3,decentralized_only,2.000000,1.000000,0.500000,0.300000,fusion_time_s,1.161743,0.013236,1.150142,1.173345,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p3,decentralized_only,2.000000,1.000000,0.500000,0.300000,theta_mean,0.487414,0.013051,0.475974,0.498854,5
springer_revision_full_20260530,decentralized-only_p2_g1_d0p5_loss0p3,decentralized_only,2.000000,1.000000,0.500000,0.300000,theta_std,0.053204,0.003459,0.050173,0.056236,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p1,decentralized_only,2.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.980998,0.016884,0.966199,0.995798,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p1,decentralized_only,2.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.665160,0.004524,0.661195,0.669126,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p1,decentralized_only,2.000000,1.000000,2.000000,0.100000,fusion_time_s,1.517667,0.016548,1.503162,1.532172,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p1,decentralized_only,2.000000,1.000000,2.000000,0.100000,theta_mean,0.107199,0.001506,0.105879,0.108520,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p1,decentralized_only,2.000000,1.000000,2.000000,0.100000,theta_std,0.014887,0.000817,0.014170,0.015603,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p3,decentralized_only,2.000000,1.000000,2.000000,0.300000,pose_rmse_m,1.160702,0.016783,1.145991,1.175413,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p3,decentralized_only,2.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.780331,0.020096,0.762716,0.797946,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p3,decentralized_only,2.000000,1.000000,2.000000,0.300000,fusion_time_s,1.713608,0.008473,1.706181,1.721035,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p3,decentralized_only,2.000000,1.000000,2.000000,0.300000,theta_mean,0.091499,0.003245,0.088655,0.094343,5
springer_revision_full_20260530,decentralized-only_p2_g1_d2_loss0p3,decentralized_only,2.000000,1.000000,2.000000,0.300000,theta_std,0.014052,0.000841,0.013315,0.014789,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p1,decentralized_only,3.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.804569,0.020590,0.786521,0.822617,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p1,decentralized_only,3.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.552484,0.007314,0.546073,0.558895,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p1,decentralized_only,3.000000,0.000000,0.500000,0.100000,fusion_time_s,0.953308,0.014498,0.940600,0.966015,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p1,decentralized_only,3.000000,0.000000,0.500000,0.100000,theta_mean,0.957834,0.006745,0.951921,0.963747,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p1,decentralized_only,3.000000,0.000000,0.500000,0.100000,theta_std,0.021987,0.003575,0.018853,0.025120,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p3,decentralized_only,3.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.972780,0.014983,0.959647,0.985913,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p3,decentralized_only,3.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.669634,0.012545,0.658638,0.680631,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p3,decentralized_only,3.000000,0.000000,0.500000,0.300000,fusion_time_s,1.126289,0.013720,1.114263,1.138314,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p3,decentralized_only,3.000000,0.000000,0.500000,0.300000,theta_mean,0.907915,0.009580,0.899518,0.916312,5
springer_revision_full_20260530,decentralized-only_p3_g0_d0p5_loss0p3,decentralized_only,3.000000,0.000000,0.500000,0.300000,theta_std,0.037183,0.002719,0.034800,0.039566,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p1,decentralized_only,3.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.991715,0.010601,0.982423,1.001007,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p1,decentralized_only,3.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.665151,0.009635,0.656706,0.673596,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p1,decentralized_only,3.000000,0.000000,2.000000,0.100000,fusion_time_s,1.500361,0.020630,1.482278,1.518444,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p1,decentralized_only,3.000000,0.000000,2.000000,0.100000,theta_mean,0.901165,0.009629,0.892725,0.909605,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p1,decentralized_only,3.000000,0.000000,2.000000,0.100000,theta_std,0.038008,0.005441,0.033239,0.042777,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p3,decentralized_only,3.000000,0.000000,2.000000,0.300000,pose_rmse_m,1.147695,0.016131,1.133556,1.161834,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p3,decentralized_only,3.000000,0.000000,2.000000,0.300000,map_alignment_rmse_m,0.774968,0.006224,0.769513,0.780424,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p3,decentralized_only,3.000000,0.000000,2.000000,0.300000,fusion_time_s,1.689388,0.016248,1.675147,1.703630,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p3,decentralized_only,3.000000,0.000000,2.000000,0.300000,theta_mean,0.814911,0.013498,0.803080,0.826742,5
springer_revision_full_20260530,decentralized-only_p3_g0_d2_loss0p3,decentralized_only,3.000000,0.000000,2.000000,0.300000,theta_std,0.058051,0.004031,0.054518,0.061584,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p1,decentralized_only,3.000000,0.250000,0.500000,0.100000,pose_rmse_m,0.807615,0.014272,0.795104,0.820125,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p1,decentralized_only,3.000000,0.250000,0.500000,0.100000,map_alignment_rmse_m,0.534581,0.008290,0.527314,0.541848,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p1,decentralized_only,3.000000,0.250000,0.500000,0.100000,fusion_time_s,0.947435,0.020558,0.929415,0.965455,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p1,decentralized_only,3.000000,0.250000,0.500000,0.100000,theta_mean,0.847216,0.004630,0.843157,0.851275,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p1,decentralized_only,3.000000,0.250000,0.500000,0.100000,theta_std,0.023810,0.001641,0.022371,0.025249,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p3,decentralized_only,3.000000,0.250000,0.500000,0.300000,pose_rmse_m,0.981779,0.005095,0.977313,0.986244,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p3,decentralized_only,3.000000,0.250000,0.500000,0.300000,map_alignment_rmse_m,0.656473,0.010200,0.647533,0.665414,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p3,decentralized_only,3.000000,0.250000,0.500000,0.300000,fusion_time_s,1.133407,0.015253,1.120037,1.146777,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p3,decentralized_only,3.000000,0.250000,0.500000,0.300000,theta_mean,0.801197,0.007811,0.794351,0.808044,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d0p5_loss0p3,decentralized_only,3.000000,0.250000,0.500000,0.300000,theta_std,0.036551,0.005271,0.031931,0.041171,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p1,decentralized_only,3.000000,0.250000,2.000000,0.100000,pose_rmse_m,0.981178,0.005269,0.976559,0.985796,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p1,decentralized_only,3.000000,0.250000,2.000000,0.100000,map_alignment_rmse_m,0.660625,0.008375,0.653284,0.667966,5
