session_id,run_log_file,run_started_at_utc,run_completed_at_utc,configuration_id,run_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,pose_rmse_m,map_alignment_rmse_m,fusion_time_s,theta_mean,theta_std
springer_revision_full_20260530,run_logs/20260530T210622875Z_trust-only_p1_g0_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.875Z,2026-05-30T21:06:22.876Z,trust-only_p1_g0_d0p5_loss0p3,3,trust_only,1.000000,0.000000,0.500000,0.300000,0.549268,0.454451,1.217023,0.551968,0.058772
springer_revision_full_20260530,run_logs/20260530T210622876Z_trust-only_p1_g0_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.876Z,2026-05-30T21:06:22.877Z,trust-only_p1_g0_d0p5_loss0p3,4,trust_only,1.000000,0.000000,0.500000,0.300000,0.586031,0.433042,1.194725,0.544540,0.057733
springer_revision_full_20260530,run_logs/20260530T210622877Z_trust-only_p1_g0_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.877Z,2026-05-30T21:06:22.877Z,trust-only_p1_g0_d0p5_loss0p3,5,trust_only,1.000000,0.000000,0.500000,0.300000,0.562394,0.439352,1.210675,0.535269,0.054080
springer_revision_full_20260530,run_logs/20260530T210622878Z_trust-only_p1_g0_d2_loss0p1_run01.csv,2026-05-30T21:06:22.878Z,2026-05-30T21:06:22.878Z,trust-only_p1_g0_d2_loss0p1,1,trust_only,1.000000,0.000000,2.000000,0.100000,0.586348,0.423158,1.553449,0.566293,0.057820
springer_revision_full_20260530,run_logs/20260530T210622879Z_trust-only_p1_g0_d2_loss0p1_run02.csv,2026-05-30T21:06:22.879Z,2026-05-30T21:06:22.879Z,trust-only_p1_g0_d2_loss0p1,2,trust_only,1.000000,0.000000,2.000000,0.100000,0.577393,0.462685,1.563046,0.558119,0.056385
springer_revision_full_20260530,run_logs/20260530T210622879Z_trust-only_p1_g0_d2_loss0p1_run03.csv,2026-05-30T21:06:22.879Z,2026-05-30T21:06:22.880Z,trust-only_p1_g0_d2_loss0p1,3,trust_only,1.000000,0.000000,2.000000,0.100000,0.600887,0.458574,1.567221,0.546975,0.057084
springer_revision_full_20260530,run_logs/20260530T210622880Z_trust-only_p1_g0_d2_loss0p1_run04.csv,2026-05-30T21:06:22.880Z,2026-05-30T21:06:22.881Z,trust-only_p1_g0_d2_loss0p1,4,trust_only,1.000000,0.000000,2.000000,0.100000,0.583121,0.421023,1.544814,0.530133,0.058892
springer_revision_full_20260530,run_logs/20260530T210622881Z_trust-only_p1_g0_d2_loss0p1_run05.csv,2026-05-30T21:06:22.881Z,2026-05-30T21:06:22.882Z,trust-only_p1_g0_d2_loss0p1,5,trust_only,1.000000,0.000000,2.000000,0.100000,0.581576,0.462611,1.564405,0.530272,0.051913
springer_revision_full_20260530,run_logs/20260530T210622882Z_trust-only_p1_g0_d2_loss0p3_run01.csv,2026-05-30T21:06:22.882Z,2026-05-30T21:06:22.882Z,trust-only_p1_g0_d2_loss0p3,1,trust_only,1.000000,0.000000,2.000000,0.300000,0.760275,0.577631,1.739412,0.458546,0.054349
springer_revision_full_20260530,run_logs/20260530T210622883Z_trust-only_p1_g0_d2_loss0p3_run02.csv,2026-05-30T21:06:22.883Z,2026-05-30T21:06:22.883Z,trust-only_p1_g0_d2_loss0p3,2,trust_only,1.000000,0.000000,2.000000,0.300000,0.742775,0.593260,1.765652,0.446224,0.054638
springer_revision_full_20260530,run_logs/20260530T210622884Z_trust-only_p1_g0_d2_loss0p3_run03.csv,2026-05-30T21:06:22.884Z,2026-05-30T21:06:22.884Z,trust-only_p1_g0_d2_loss0p3,3,trust_only,1.000000,0.000000,2.000000,0.300000,0.813021,0.585847,1.750084,0.449326,0.060785
springer_revision_full_20260530,run_logs/20260530T210622884Z_trust-only_p1_g0_d2_loss0p3_run04.csv,2026-05-30T21:06:22.884Z,2026-05-30T21:06:22.885Z,trust-only_p1_g0_d2_loss0p3,4,trust_only,1.000000,0.000000,2.000000,0.300000,0.808159,0.600933,1.725033,0.420579,0.057736
springer_revision_full_20260530,run_logs/20260530T210622885Z_trust-only_p1_g0_d2_loss0p3_run05.csv,2026-05-30T21:06:22.885Z,2026-05-30T21:06:22.886Z,trust-only_p1_g0_d2_loss0p3,5,trust_only,1.000000,0.000000,2.000000,0.300000,0.789424,0.597989,1.741256,0.413536,0.057923
springer_revision_full_20260530,run_logs/20260530T210622886Z_trust-only_p1_g0p25_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.886Z,2026-05-30T21:06:22.887Z,trust-only_p1_g0p25_d0p5_loss0p1,1,trust_only,1.000000,0.250000,0.500000,0.100000,0.403854,0.305119,0.997807,0.596300,0.052744
springer_revision_full_20260530,run_logs/20260530T210622887Z_trust-only_p1_g0p25_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.887Z,2026-05-30T21:06:22.887Z,trust-only_p1_g0p25_d0p5_loss0p1,2,trust_only,1.000000,0.250000,0.500000,0.100000,0.397242,0.335890,1.014386,0.596209,0.048505
springer_revision_full_20260530,run_logs/20260530T210622888Z_trust-only_p1_g0p25_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.888Z,2026-05-30T21:06:22.888Z,trust-only_p1_g0p25_d0p5_loss0p1,3,trust_only,1.000000,0.250000,0.500000,0.100000,0.384246,0.321377,1.014061,0.602469,0.049181
springer_revision_full_20260530,run_logs/20260530T210622888Z_trust-only_p1_g0p25_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.888Z,2026-05-30T21:06:22.889Z,trust-only_p1_g0p25_d0p5_loss0p1,4,trust_only,1.000000,0.250000,0.500000,0.100000,0.388613,0.312630,1.038112,0.568741,0.053349
springer_revision_full_20260530,run_logs/20260530T210622889Z_trust-only_p1_g0p25_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.889Z,2026-05-30T21:06:22.890Z,trust-only_p1_g0p25_d0p5_loss0p1,5,trust_only,1.000000,0.250000,0.500000,0.100000,0.410406,0.320134,1.020565,0.566569,0.050338
springer_revision_full_20260530,run_logs/20260530T210622890Z_trust-only_p1_g0p25_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.890Z,2026-05-30T21:06:22.891Z,trust-only_p1_g0p25_d0p5_loss0p3,1,trust_only,1.000000,0.250000,0.500000,0.300000,0.558349,0.443668,1.211632,0.509117,0.051131
springer_revision_full_20260530,run_logs/20260530T210622891Z_trust-only_p1_g0p25_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.891Z,2026-05-30T21:06:22.892Z,trust-only_p1_g0p25_d0p5_loss0p3,2,trust_only,1.000000,0.250000,0.500000,0.300000,0.600269,0.457438,1.214240,0.505520,0.053661
springer_revision_full_20260530,run_logs/20260530T210622892Z_trust-only_p1_g0p25_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.892Z,2026-05-30T21:06:22.893Z,trust-only_p1_g0p25_d0p5_loss0p3,3,trust_only,1.000000,0.250000,0.500000,0.300000,0.600417,0.438203,1.224807,0.502319,0.055016
springer_revision_full_20260530,run_logs/20260530T210622893Z_trust-only_p1_g0p25_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.893Z,2026-05-30T21:06:22.893Z,trust-only_p1_g0p25_d0p5_loss0p3,4,trust_only,1.000000,0.250000,0.500000,0.300000,0.574833,0.475692,1.223591,0.490144,0.038161
springer_revision_full_20260530,run_logs/20260530T210622894Z_trust-only_p1_g0p25_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.894Z,2026-05-30T21:06:22.894Z,trust-only_p1_g0p25_d0p5_loss0p3,5,trust_only,1.000000,0.250000,0.500000,0.300000,0.597839,0.443208,1.210402,0.476635,0.044849
springer_revision_full_20260530,run_logs/20260530T210622894Z_trust-only_p1_g0p25_d2_loss0p1_run01.csv,2026-05-30T21:06:22.894Z,2026-05-30T21:06:22.895Z,trust-only_p1_g0p25_d2_loss0p1,1,trust_only,1.000000,0.250000,2.000000,0.100000,0.631287,0.478706,1.585910,0.350245,0.038102
springer_revision_full_20260530,run_logs/20260530T210622895Z_trust-only_p1_g0p25_d2_loss0p1_run02.csv,2026-05-30T21:06:22.895Z,2026-05-30T21:06:22.896Z,trust-only_p1_g0p25_d2_loss0p1,2,trust_only,1.000000,0.250000,2.000000,0.100000,0.615961,0.481418,1.596536,0.341400,0.038347
springer_revision_full_20260530,run_logs/20260530T210622896Z_trust-only_p1_g0p25_d2_loss0p1_run03.csv,2026-05-30T21:06:22.896Z,2026-05-30T21:06:22.897Z,trust-only_p1_g0p25_d2_loss0p1,3,trust_only,1.000000,0.250000,2.000000,0.100000,0.630956,0.471238,1.590376,0.333847,0.035636
springer_revision_full_20260530,run_logs/20260530T210622897Z_trust-only_p1_g0p25_d2_loss0p1_run04.csv,2026-05-30T21:06:22.897Z,2026-05-30T21:06:22.898Z,trust-only_p1_g0p25_d2_loss0p1,4,trust_only,1.000000,0.250000,2.000000,0.100000,0.634306,0.468795,1.569377,0.325476,0.034103
springer_revision_full_20260530,run_logs/20260530T210622898Z_trust-only_p1_g0p25_d2_loss0p1_run05.csv,2026-05-30T21:06:22.898Z,2026-05-30T21:06:22.899Z,trust-only_p1_g0p25_d2_loss0p1,5,trust_only,1.000000,0.250000,2.000000,0.100000,0.621913,0.484716,1.604592,0.320615,0.036087
springer_revision_full_20260530,run_logs/20260530T210622899Z_trust-only_p1_g0p25_d2_loss0p3_run01.csv,2026-05-30T21:06:22.899Z,2026-05-30T21:06:22.899Z,trust-only_p1_g0p25_d2_loss0p3,1,trust_only,1.000000,0.250000,2.000000,0.300000,0.835275,0.594024,1.771238,0.275869,0.031480
springer_revision_full_20260530,run_logs/20260530T210622900Z_trust-only_p1_g0p25_d2_loss0p3_run02.csv,2026-05-30T21:06:22.900Z,2026-05-30T21:06:22.900Z,trust-only_p1_g0p25_d2_loss0p3,2,trust_only,1.000000,0.250000,2.000000,0.300000,0.810577,0.619125,1.756211,0.272688,0.035840
springer_revision_full_20260530,run_logs/20260530T210622901Z_trust-only_p1_g0p25_d2_loss0p3_run03.csv,2026-05-30T21:06:22.901Z,2026-05-30T21:06:22.901Z,trust-only_p1_g0p25_d2_loss0p3,3,trust_only,1.000000,0.250000,2.000000,0.300000,0.788301,0.608977,1.777853,0.264353,0.035842
springer_revision_full_20260530,run_logs/20260530T210622901Z_trust-only_p1_g0p25_d2_loss0p3_run04.csv,2026-05-30T21:06:22.901Z,2026-05-30T21:06:22.902Z,trust-only_p1_g0p25_d2_loss0p3,4,trust_only,1.000000,0.250000,2.000000,0.300000,0.798729,0.620061,1.726300,0.255315,0.035998
springer_revision_full_20260530,run_logs/20260530T210622902Z_trust-only_p1_g0p25_d2_loss0p3_run05.csv,2026-05-30T21:06:22.902Z,2026-05-30T21:06:22.903Z,trust-only_p1_g0p25_d2_loss0p3,5,trust_only,1.000000,0.250000,2.000000,0.300000,0.839340,0.602420,1.773615,0.252486,0.036547
springer_revision_full_20260530,run_logs/20260530T210622903Z_trust-only_p1_g0p5_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.903Z,2026-05-30T21:06:22.904Z,trust-only_p1_g0p5_d0p5_loss0p1,1,trust_only,1.000000,0.500000,0.500000,0.100000,0.408146,0.328521,1.005962,0.532769,0.053305
springer_revision_full_20260530,run_logs/20260530T210622904Z_trust-only_p1_g0p5_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.904Z,2026-05-30T21:06:22.905Z,trust-only_p1_g0p5_d0p5_loss0p1,2,trust_only,1.000000,0.500000,0.500000,0.100000,0.381162,0.321876,1.021858,0.546561,0.049401
springer_revision_full_20260530,run_logs/20260530T210622905Z_trust-only_p1_g0p5_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.905Z,2026-05-30T21:06:22.906Z,trust-only_p1_g0p5_d0p5_loss0p1,3,trust_only,1.000000,0.500000,0.500000,0.100000,0.440634,0.329756,1.051230,0.515787,0.059855
springer_revision_full_20260530,run_logs/20260530T210622906Z_trust-only_p1_g0p5_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.906Z,2026-05-30T21:06:22.907Z,trust-only_p1_g0p5_d0p5_loss0p1,4,trust_only,1.000000,0.500000,0.500000,0.100000,0.414852,0.300064,1.033948,0.508094,0.051155
springer_revision_full_20260530,run_logs/20260530T210622907Z_trust-only_p1_g0p5_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.907Z,2026-05-30T21:06:22.907Z,trust-only_p1_g0p5_d0p5_loss0p1,5,trust_only,1.000000,0.500000,0.500000,0.100000,0.430089,0.330845,1.030885,0.495987,0.049529
springer_revision_full_20260530,run_logs/20260530T210622908Z_trust-only_p1_g0p5_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.908Z,2026-05-30T21:06:22.908Z,trust-only_p1_g0p5_d0p5_loss0p3,1,trust_only,1.000000,0.500000,0.500000,0.300000,0.576743,0.471606,1.240616,0.450760,0.052354
springer_revision_full_20260530,run_logs/20260530T210622908Z_trust-only_p1_g0p5_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.908Z,2026-05-30T21:06:22.909Z,trust-only_p1_g0p5_d0p5_loss0p3,2,trust_only,1.000000,0.500000,0.500000,0.300000,0.610209,0.457833,1.210852,0.444504,0.044731
springer_revision_full_20260530,run_logs/20260530T210622909Z_trust-only_p1_g0p5_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.909Z,2026-05-30T21:06:22.910Z,trust-only_p1_g0p5_d0p5_loss0p3,3,trust_only,1.000000,0.500000,0.500000,0.300000,0.596948,0.451708,1.247797,0.441320,0.047952
springer_revision_full_20260530,run_logs/20260530T210622910Z_trust-only_p1_g0p5_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.910Z,2026-05-30T21:06:22.911Z,trust-only_p1_g0p5_d0p5_loss0p3,4,trust_only,1.000000,0.500000,0.500000,0.300000,0.587344,0.450978,1.251624,0.415246,0.045147
springer_revision_full_20260530,run_logs/20260530T210622911Z_trust-only_p1_g0p5_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.911Z,2026-05-30T21:06:22.912Z,trust-only_p1_g0p5_d0p5_loss0p3,5,trust_only,1.000000,0.500000,0.500000,0.300000,0.609381,0.487908,1.194765,0.411740,0.049939
springer_revision_full_20260530,run_logs/20260530T210622912Z_trust-only_p1_g0p5_d2_loss0p1_run01.csv,2026-05-30T21:06:22.912Z,2026-05-30T21:06:22.912Z,trust-only_p1_g0p5_d2_loss0p1,1,trust_only,1.000000,0.500000,2.000000,0.100000,0.667594,0.486866,1.559383,0.207613,0.023300
springer_revision_full_20260530,run_logs/20260530T210622913Z_trust-only_p1_g0p5_d2_loss0p1_run02.csv,2026-05-30T21:06:22.913Z,2026-05-30T21:06:22.913Z,trust-only_p1_g0p5_d2_loss0p1,2,trust_only,1.000000,0.500000,2.000000,0.100000,0.663804,0.492517,1.565735,0.207467,0.023909
springer_revision_full_20260530,run_logs/20260530T210622913Z_trust-only_p1_g0p5_d2_loss0p1_run03.csv,2026-05-30T21:06:22.913Z,2026-05-30T21:06:22.914Z,trust-only_p1_g0p5_d2_loss0p1,3,trust_only,1.000000,0.500000,2.000000,0.100000,0.672299,0.489063,1.581452,0.200455,0.020773
springer_revision_full_20260530,run_logs/20260530T210622914Z_trust-only_p1_g0p5_d2_loss0p1_run04.csv,2026-05-30T21:06:22.914Z,2026-05-30T21:06:22.915Z,trust-only_p1_g0p5_d2_loss0p1,4,trust_only,1.000000,0.500000,2.000000,0.100000,0.657909,0.482688,1.564243,0.195782,0.023354
springer_revision_full_20260530,run_logs/20260530T210622915Z_trust-only_p1_g0p5_d2_loss0p1_run05.csv,2026-05-30T21:06:22.915Z,2026-05-30T21:06:22.916Z,trust-only_p1_g0p5_d2_loss0p1,5,trust_only,1.000000,0.500000,2.000000,0.100000,0.653769,0.491014,1.570105,0.194006,0.023077
springer_revision_full_20260530,run_logs/20260530T210622916Z_trust-only_p1_g0p5_d2_loss0p3_run01.csv,2026-05-30T21:06:22.916Z,2026-05-30T21:06:22.917Z,trust-only_p1_g0p5_d2_loss0p3,1,trust_only,1.000000,0.500000,2.000000,0.300000,0.812626,0.596747,1.745121,0.167180,0.021768
springer_revision_full_20260530,run_logs/20260530T210622917Z_trust-only_p1_g0p5_d2_loss0p3_run02.csv,2026-05-30T21:06:22.917Z,2026-05-30T21:06:22.918Z,trust-only_p1_g0p5_d2_loss0p3,2,trust_only,1.000000,0.500000,2.000000,0.300000,0.827297,0.615448,1.789934,0.162280,0.023634
springer_revision_full_20260530,run_logs/20260530T210622918Z_trust-only_p1_g0p5_d2_loss0p3_run03.csv,2026-05-30T21:06:22.918Z,2026-05-30T21:06:22.919Z,trust-only_p1_g0p5_d2_loss0p3,3,trust_only,1.000000,0.500000,2.000000,0.300000,0.837305,0.628499,1.737277,0.163419,0.020784
springer_revision_full_20260530,run_logs/20260530T210622919Z_trust-only_p1_g0p5_d2_loss0p3_run04.csv,2026-05-30T21:06:22.919Z,2026-05-30T21:06:22.919Z,trust-only_p1_g0p5_d2_loss0p3,4,trust_only,1.000000,0.500000,2.000000,0.300000,0.833147,0.603202,1.745434,0.157527,0.024902
springer_revision_full_20260530,run_logs/20260530T210622920Z_trust-only_p1_g0p5_d2_loss0p3_run05.csv,2026-05-30T21:06:22.920Z,2026-05-30T21:06:22.920Z,trust-only_p1_g0p5_d2_loss0p3,5,trust_only,1.000000,0.500000,2.000000,0.300000,0.808518,0.633410,1.810403,0.156002,0.021741
springer_revision_full_20260530,run_logs/20260530T210622921Z_trust-only_p1_g1_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.921Z,2026-05-30T21:06:22.921Z,trust-only_p1_g1_d0p5_loss0p1,1,trust_only,1.000000,1.000000,0.500000,0.100000,0.427477,0.348757,1.038459,0.420050,0.043296
springer_revision_full_20260530,run_logs/20260530T210622922Z_trust-only_p1_g1_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.922Z,2026-05-30T21:06:22.922Z,trust-only_p1_g1_d0p5_loss0p1,2,trust_only,1.000000,1.000000,0.500000,0.100000,0.405231,0.350136,1.069278,0.397664,0.046068
springer_revision_full_20260530,run_logs/20260530T210622922Z_trust-only_p1_g1_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.922Z,2026-05-30T21:06:22.923Z,trust-only_p1_g1_d0p5_loss0p1,3,trust_only,1.000000,1.000000,0.500000,0.100000,0.434742,0.332419,1.063145,0.402447,0.051029
springer_revision_full_20260530,run_logs/20260530T210622923Z_trust-only_p1_g1_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.923Z,2026-05-30T21:06:22.924Z,trust-only_p1_g1_d0p5_loss0p1,4,trust_only,1.000000,1.000000,0.500000,0.100000,0.418806,0.351100,1.039010,0.399647,0.050063
springer_revision_full_20260530,run_logs/20260530T210622924Z_trust-only_p1_g1_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.924Z,2026-05-30T21:06:22.925Z,trust-only_p1_g1_d0p5_loss0p1,5,trust_only,1.000000,1.000000,0.500000,0.100000,0.444101,0.364008,1.055884,0.390658,0.052594
springer_revision_full_20260530,run_logs/20260530T210622925Z_trust-only_p1_g1_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.925Z,2026-05-30T21:06:22.925Z,trust-only_p1_g1_d0p5_loss0p3,1,trust_only,1.000000,1.000000,0.500000,0.300000,0.590538,0.490449,1.222943,0.348624,0.043154
springer_revision_full_20260530,run_logs/20260530T210622925Z_trust-only_p1_g1_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.925Z,2026-05-30T21:06:22.926Z,trust-only_p1_g1_d0p5_loss0p3,2,trust_only,1.000000,1.000000,0.500000,0.300000,0.645364,0.481401,1.269424,0.343181,0.044660
springer_revision_full_20260530,run_logs/20260530T210622926Z_trust-only_p1_g1_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.926Z,2026-05-30T21:06:22.926Z,trust-only_p1_g1_d0p5_loss0p3,3,trust_only,1.000000,1.000000,0.500000,0.300000,0.625214,0.474029,1.257622,0.330669,0.036151
springer_revision_full_20260530,run_logs/20260530T210622926Z_trust-only_p1_g1_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.926Z,2026-05-30T21:06:22.927Z,trust-only_p1_g1_d0p5_loss0p3,4,trust_only,1.000000,1.000000,0.500000,0.300000,0.626710,0.465736,1.231387,0.330384,0.046973
springer_revision_full_20260530,run_logs/20260530T210622927Z_trust-only_p1_g1_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.927Z,2026-05-30T21:06:22.927Z,trust-only_p1_g1_d0p5_loss0p3,5,trust_only,1.000000,1.000000,0.500000,0.300000,0.609500,0.463320,1.256638,0.325444,0.053608
springer_revision_full_20260530,run_logs/20260530T210622927Z_trust-only_p1_g1_d2_loss0p1_run01.csv,2026-05-30T21:06:22.927Z,2026-05-30T21:06:22.928Z,trust-only_p1_g1_d2_loss0p1,1,trust_only,1.000000,1.000000,2.000000,0.100000,0.660207,0.513838,1.637749,0.074785,0.010904
springer_revision_full_20260530,run_logs/20260530T210622928Z_trust-only_p1_g1_d2_loss0p1_run02.csv,2026-05-30T21:06:22.928Z,2026-05-30T21:06:22.928Z,trust-only_p1_g1_d2_loss0p1,2,trust_only,1.000000,1.000000,2.000000,0.100000,0.686240,0.504847,1.602234,0.073080,0.011676
springer_revision_full_20260530,run_logs/20260530T210622928Z_trust-only_p1_g1_d2_loss0p1_run03.csv,2026-05-30T21:06:22.928Z,2026-05-30T21:06:22.929Z,trust-only_p1_g1_d2_loss0p1,3,trust_only,1.000000,1.000000,2.000000,0.100000,0.673361,0.509711,1.591019,0.071622,0.009646
springer_revision_full_20260530,run_logs/20260530T210622929Z_trust-only_p1_g1_d2_loss0p1_run04.csv,2026-05-30T21:06:22.929Z,2026-05-30T21:06:22.929Z,trust-only_p1_g1_d2_loss0p1,4,trust_only,1.000000,1.000000,2.000000,0.100000,0.684318,0.495279,1.615151,0.072064,0.009003
springer_revision_full_20260530,run_logs/20260530T210622929Z_trust-only_p1_g1_d2_loss0p1_run05.csv,2026-05-30T21:06:22.929Z,2026-05-30T21:06:22.930Z,trust-only_p1_g1_d2_loss0p1,5,trust_only,1.000000,1.000000,2.000000,0.100000,0.682594,0.505178,1.570192,0.070761,0.011237
springer_revision_full_20260530,run_logs/20260530T210622930Z_trust-only_p1_g1_d2_loss0p3_run01.csv,2026-05-30T21:06:22.930Z,2026-05-30T21:06:22.930Z,trust-only_p1_g1_d2_loss0p3,1,trust_only,1.000000,1.000000,2.000000,0.300000,0.836244,0.636517,1.780005,0.061775,0.009254
springer_revision_full_20260530,run_logs/20260530T210622930Z_trust-only_p1_g1_d2_loss0p3_run02.csv,2026-05-30T21:06:22.930Z,2026-05-30T21:06:22.931Z,trust-only_p1_g1_d2_loss0p3,2,trust_only,1.000000,1.000000,2.000000,0.300000,0.847514,0.658011,1.789316,0.060806,0.011289
springer_revision_full_20260530,run_logs/20260530T210622931Z_trust-only_p1_g1_d2_loss0p3_run03.csv,2026-05-30T21:06:22.931Z,2026-05-30T21:06:22.931Z,trust-only_p1_g1_d2_loss0p3,3,trust_only,1.000000,1.000000,2.000000,0.300000,0.843059,0.631574,1.782707,0.060181,0.010578
springer_revision_full_20260530,run_logs/20260530T210622931Z_trust-only_p1_g1_d2_loss0p3_run04.csv,2026-05-30T21:06:22.931Z,2026-05-30T21:06:22.931Z,trust-only_p1_g1_d2_loss0p3,4,trust_only,1.000000,1.000000,2.000000,0.300000,0.827600,0.630071,1.782002,0.059097,0.007955
springer_revision_full_20260530,run_logs/20260530T210622932Z_trust-only_p1_g1_d2_loss0p3_run05.csv,2026-05-30T21:06:22.932Z,2026-05-30T21:06:22.932Z,trust-only_p1_g1_d2_loss0p3,5,trust_only,1.000000,1.000000,2.000000,0.300000,0.862266,0.641948,1.788002,0.058176,0.009088
springer_revision_full_20260530,run_logs/20260530T210622932Z_trust-only_p2_g0_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.932Z,2026-05-30T21:06:22.932Z,trust-only_p2_g0_d0p5_loss0p1,1,trust_only,2.000000,0.000000,0.500000,0.100000,0.362686,0.258701,1.014828,0.894545,0.038718
springer_revision_full_20260530,run_logs/20260530T210622932Z_trust-only_p2_g0_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.932Z,2026-05-30T21:06:22.933Z,trust-only_p2_g0_d0p5_loss0p1,2,trust_only,2.000000,0.000000,0.500000,0.100000,0.325627,0.292895,1.015093,0.896476,0.035911
springer_revision_full_20260530,run_logs/20260530T210622933Z_trust-only_p2_g0_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.933Z,2026-05-30T21:06:22.933Z,trust-only_p2_g0_d0p5_loss0p1,3,trust_only,2.000000,0.000000,0.500000,0.100000,0.363218,0.275009,1.030146,0.882393,0.039425
springer_revision_full_20260530,run_logs/20260530T210622933Z_trust-only_p2_g0_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.933Z,2026-05-30T21:06:22.934Z,trust-only_p2_g0_d0p5_loss0p1,4,trust_only,2.000000,0.000000,0.500000,0.100000,0.377293,0.291125,1.033909,0.877999,0.043447
springer_revision_full_20260530,run_logs/20260530T210622934Z_trust-only_p2_g0_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.934Z,2026-05-30T21:06:22.934Z,trust-only_p2_g0_d0p5_loss0p1,5,trust_only,2.000000,0.000000,0.500000,0.100000,0.349493,0.284850,1.003038,0.870867,0.042817
springer_revision_full_20260530,run_logs/20260530T210622934Z_trust-only_p2_g0_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.934Z,2026-05-30T21:06:22.935Z,trust-only_p2_g0_d0p5_loss0p3,1,trust_only,2.000000,0.000000,0.500000,0.300000,0.509124,0.406967,1.238893,0.822042,0.048112
springer_revision_full_20260530,run_logs/20260530T210622935Z_trust-only_p2_g0_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.935Z,2026-05-30T21:06:22.935Z,trust-only_p2_g0_d0p5_loss0p3,2,trust_only,2.000000,0.000000,0.500000,0.300000,0.552107,0.412864,1.222657,0.807883,0.043100
springer_revision_full_20260530,run_logs/20260530T210622935Z_trust-only_p2_g0_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.935Z,2026-05-30T21:06:22.936Z,trust-only_p2_g0_d0p5_loss0p3,3,trust_only,2.000000,0.000000,0.500000,0.300000,0.514461,0.417369,1.182746,0.798485,0.051064
springer_revision_full_20260530,run_logs/20260530T210622936Z_trust-only_p2_g0_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.936Z,2026-05-30T21:06:22.936Z,trust-only_p2_g0_d0p5_loss0p3,4,trust_only,2.000000,0.000000,0.500000,0.300000,0.545763,0.423696,1.206524,0.795654,0.054616
springer_revision_full_20260530,run_logs/20260530T210622936Z_trust-only_p2_g0_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.936Z,2026-05-30T21:06:22.936Z,trust-only_p2_g0_d0p5_loss0p3,5,trust_only,2.000000,0.000000,0.500000,0.300000,0.537314,0.394296,1.231029,0.786779,0.049306
springer_revision_full_20260530,run_logs/20260530T210622937Z_trust-only_p2_g0_d2_loss0p1_run01.csv,2026-05-30T21:06:22.937Z,2026-05-30T21:06:22.937Z,trust-only_p2_g0_d2_loss0p1,1,trust_only,2.000000,0.000000,2.000000,0.100000,0.546816,0.401496,1.548121,0.811493,0.043185
springer_revision_full_20260530,run_logs/20260530T210622937Z_trust-only_p2_g0_d2_loss0p1_run02.csv,2026-05-30T21:06:22.937Z,2026-05-30T21:06:22.937Z,trust-only_p2_g0_d2_loss0p1,2,trust_only,2.000000,0.000000,2.000000,0.100000,0.552182,0.431150,1.601795,0.792744,0.047048
